detail_id,order_id,dishes_id,place_order_time
3872,1126,609942,2016-08-06 20:05:17
4269,1157,610011,2016-08-06 20:05:37
3873,1126,610053,2016-08-06 20:05:49
3877,1126,610066,2016-08-06 20:06:22
3874,1126,610036,2016-08-06 20:06:43
3875,1126,609968,2016-08-06 20:06:45
3369,1031,609944,2016-08-06 20:19:39
3360,1031,609932,2016-08-06 20:19:52
3363,1031,610051,2016-08-06 20:19:55
3374,1031,609946,2016-08-06 20:23:19
3379,1031,610011,2016-08-06 20:23:21
3314,1082,610011,2016-08-06 20:29:09
3312,1082,609964,2016-08-06 20:29:53
3315,1082,610038,2016-08-06 20:30:20
3316,1082,609949,2016-08-06 20:30:56
3317,1082,610040,2016-08-06 20:33:01
3318,1082,610059,2016-08-06 20:33:26
3319,1082,609957,2016-08-06 20:33:44
3320,1082,609956,2016-08-06 20:34:48
3321,1082,610049,2016-08-06 20:36:56
3929,508,609969,2016-08-06 20:37:11
3932,508,609930,2016-08-06 20:38:22
5712,1278,609970,2016-08-06 20:40:24
3936,508,609933,2016-08-06 20:40:27
3934,508,609931,2016-08-06 20:40:32
3324,1082,610008,2016-08-06 20:40:54
3322,1082,610047,2016-08-06 20:40:59
3328,1082,610053,2016-08-06 20:41:07
5714,1278,609960,2016-08-06 20:41:07
3327,1082,609942,2016-08-06 20:41:31
5713,1278,609957,2016-08-06 20:41:51
5715,1278,610010,2016-08-06 20:42:09
4074,524,609995,2016-08-06 20:42:17
4073,524,610062,2016-08-06 20:42:24
4075,524,609943,2016-08-06 20:42:36
3937,508,609938,2016-08-06 20:43:31
4076,524,609951,2016-08-06 20:43:33
3940,508,609947,2016-08-06 20:44:08
3941,508,609948,2016-08-06 20:46:07
3034,1054,610015,2016-08-06 20:46:12
4078,524,610011,2016-08-06 20:47:07
4077,524,610050,2016-08-06 20:47:39
5722,677,609944,2016-08-06 20:48:36
4079,524,609946,2016-08-06 20:48:58
3942,508,610000,2016-08-06 20:49:03
3944,508,610010,2016-08-06 20:49:28
5655,1274,609970,2016-08-06 20:50:06
3946,508,609936,2016-08-06 20:50:09
5657,1274,609963,2016-08-06 20:51:07
6127,1309,610064,2016-08-06 20:51:08
6126,1309,609976,2016-08-06 20:51:41
5661,1274,610017,2016-08-06 20:51:59
6130,1309,610026,2016-08-06 20:52:03
6129,1309,610030,2016-08-06 20:52:12
5724,677,610004,2016-08-06 20:52:25
6128,1309,610016,2016-08-06 20:52:40
6131,1309,609956,2016-08-06 20:53:06
6132,1309,609946,2016-08-06 20:54:07
3040,1054,609942,2016-08-06 20:54:55
5663,1274,609952,2016-08-06 20:55:01
5726,677,610028,2016-08-06 20:55:03
6133,1309,610035,2016-08-06 20:56:07
6135,1309,610004,2016-08-06 20:56:36
6134,1309,609975,2016-08-06 20:56:39
5729,677,609946,2016-08-06 20:57:41
5669,1274,610035,2016-08-06 20:57:50
3041,1054,610011,2016-08-06 20:58:16
6136,1309,610008,2016-08-06 20:58:49
6138,1309,610010,2016-08-06 20:59:19
6141,1309,609999,2016-08-06 20:59:19
5732,677,610008,2016-08-06 21:00:51
5674,1274,610010,2016-08-06 21:01:19
4103,1148,609941,2016-08-06 21:13:14
4104,1148,609966,2016-08-06 21:13:17
8194,905,609944,2016-08-06 21:16:27
3620,1108,609932,2016-08-06 21:16:37
4106,1148,609942,2016-08-06 21:16:39
8195,905,609956,2016-08-06 21:17:57
4107,1148,609992,2016-08-06 21:18:24
8196,905,610050,2016-08-06 21:18:37
4108,1148,609957,2016-08-06 21:19:18
4112,1148,610025,2016-08-06 21:20:02
4110,1148,610021,2016-08-06 21:20:59
5818,1288,610011,2016-08-06 21:21:37
4113,1148,609933,2016-08-06 21:22:05
5821,1288,609942,2016-08-06 21:22:19
5819,1288,609960,2016-08-06 21:22:52
5820,1288,609970,2016-08-06 21:22:58
8198,905,610014,2016-08-06 21:23:01
8197,905,610044,2016-08-06 21:23:15
4114,1148,610046,2016-08-06 21:23:27
4115,1148,610045,2016-08-06 21:23:30
2698,1029,609991,2016-08-06 21:23:49
8199,905,610047,2016-08-06 21:23:54
8201,905,610028,2016-08-06 21:24:06
8202,905,610008,2016-08-06 21:24:08
5822,1288,610063,2016-08-06 21:24:36
4116,1148,610044,2016-08-06 21:24:39
8200,905,610016,2016-08-06 21:24:42
2708,1029,610014,2016-08-06 21:24:55
5823,1288,610014,2016-08-06 21:25:11
2722,1029,609946,2016-08-06 21:25:22
5824,1288,609953,2016-08-06 21:26:13
3627,1108,610021,2016-08-06 21:26:38
5825,1288,610033,2016-08-06 21:26:38
5826,1288,610053,2016-08-06 21:26:46
4117,1148,610030,2016-08-06 21:26:53
4118,1148,610031,2016-08-06 21:27:01
4119,1148,609952,2016-08-06 21:27:07
3174,439,609966,2016-08-06 21:27:13
4122,1148,610072,2016-08-06 21:27:16
3175,439,610017,2016-08-06 21:27:30
4121,1148,609954,2016-08-06 21:27:36
3176,439,610050,2016-08-06 21:28:26
3648,1108,610046,2016-08-06 21:28:26
5827,1288,610056,2016-08-06 21:28:37
5829,1288,610023,2016-08-06 21:29:42
5828,1288,610021,2016-08-06 21:29:43
5830,1288,609962,2016-08-06 21:30:18
4123,1148,610036,2016-08-06 21:31:10
4127,1148,610011,2016-08-06 21:31:10
4128,1148,610008,2016-08-06 21:32:06
5833,1288,609952,2016-08-06 21:32:11
5831,1288,609978,2016-08-06 21:32:17
6194,1314,609969,2016-08-06 21:32:29
5832,1288,610038,2016-08-06 21:32:54
3655,1108,610010,2016-08-06 21:33:35
6195,1314,609963,2016-08-06 21:33:48
6196,1314,609940,2016-08-06 21:34:05
6197,1314,609995,2016-08-06 21:34:24
3177,439,609930,2016-08-06 21:34:44
6199,1314,609996,2016-08-06 21:35:07
6200,1314,610049,2016-08-06 21:35:16
3178,439,609931,2016-08-06 21:35:21
6198,1314,609994,2016-08-06 21:35:49
3179,439,609932,2016-08-06 21:36:16
6201,1314,610048,2016-08-06 21:36:29
6203,1314,610047,2016-08-06 21:37:02
6204,1314,610068,2016-08-06 21:37:16
6202,1314,610051,2016-08-06 21:37:43
3180,439,609961,2016-08-06 21:37:59
6206,1314,610008,2016-08-06 21:38:15
4557,1184,609969,2016-08-06 21:38:19
3182,439,610034,2016-08-06 21:38:29
3181,439,609956,2016-08-06 21:38:46
4558,1184,609963,2016-08-06 21:38:47
4559,1184,609942,2016-08-06 21:39:18
5624,1267,610065,2016-08-06 21:39:21
3183,439,610039,2016-08-06 21:39:32
4560,1184,609941,2016-08-06 21:39:54
5626,1267,609956,2016-08-06 21:40:01
4562,1184,609933,2016-08-06 21:40:02
4561,1184,609991,2016-08-06 21:40:51
3781,1121,609962,2016-08-06 21:41:15
4566,1184,610034,2016-08-06 21:41:18
4564,1184,610029,2016-08-06 21:41:27
3782,1121,609970,2016-08-06 21:41:29
4567,1184,609974,2016-08-06 21:41:35
4563,1184,609953,2016-08-06 21:41:55
4565,1184,610045,2016-08-06 21:41:57
3783,1121,610048,2016-08-06 21:42:06
3184,439,609951,2016-08-06 21:42:11
4568,1184,610011,2016-08-06 21:42:15
3786,1121,609953,2016-08-06 21:42:35
3784,1121,610049,2016-08-06 21:42:36
3785,1121,610012,2016-08-06 21:42:49
3788,1121,610019,2016-08-06 21:43:05
3787,1121,610043,2016-08-06 21:43:28
5627,1267,610031,2016-08-06 21:43:29
3185,439,609952,2016-08-06 21:43:32
3186,439,609953,2016-08-06 21:43:41
5628,1267,609954,2016-08-06 21:43:43
3789,1121,609981,2016-08-06 21:44:18
3187,439,610011,2016-08-06 21:44:19
3790,1121,609949,2016-08-06 21:44:50
3791,1121,610034,2016-08-06 21:44:50
5630,1267,610053,2016-08-06 21:45:26
3793,1121,610005,2016-08-06 21:45:30
3188,439,610063,2016-08-06 21:45:33
3792,1121,609974,2016-08-06 21:45:39
5631,1267,610008,2016-08-06 21:46:57
3795,1121,610011,2016-08-06 21:47:55
3794,1121,609975,2016-08-06 21:47:57
5641,1267,610050,2016-08-06 21:49:19
3797,1121,610000,2016-08-06 21:50:25
3796,1121,610007,2016-08-06 21:50:45
3798,1121,610060,2016-08-06 21:50:48
3799,1121,609931,2016-08-06 21:51:05
3800,1121,609996,2016-08-06 21:51:48
3801,1121,609993,2016-08-06 21:52:51
4704,1193,609969,2016-08-06 21:56:02
5141,1227,609959,2016-08-06 21:56:02
5139,1227,610063,2016-08-06 21:56:43
5440,1250,609970,2016-08-06 21:57:38
6034,1302,609970,2016-08-06 21:57:43
5142,1227,609976,2016-08-06 21:57:49
6036,1302,610066,2016-08-06 21:58:22
6035,1302,610063,2016-08-06 21:58:30
6037,1302,609992,2016-08-06 21:58:33
4706,1193,609963,2016-08-06 21:58:35
6038,1302,609956,2016-08-06 21:58:50
5442,1250,610028,2016-08-06 21:58:59
4708,1193,609960,2016-08-06 21:59:14
5143,1227,609953,2016-08-06 21:59:27
6040,1302,610031,2016-08-06 21:59:34
6039,1302,610019,2016-08-06 21:59:38
5144,1227,609947,2016-08-06 22:00:20
6043,1302,610049,2016-08-06 22:00:21
6042,1302,609953,2016-08-06 22:00:23
6048,1302,609997,2016-08-06 22:00:28
6041,1302,609954,2016-08-06 22:00:36
6045,1302,610047,2016-08-06 22:00:36
6047,1302,610008,2016-08-06 22:00:44
6044,1302,610050,2016-08-06 22:00:45
6051,1302,609989,2016-08-06 22:01:08
6049,1302,609998,2016-08-06 22:01:37
6050,1302,610057,2016-08-06 22:01:38
4710,1193,610016,2016-08-06 22:01:39
5145,1227,610011,2016-08-06 22:01:39
4711,1193,609950,2016-08-06 22:01:53
4713,1193,609945,2016-08-06 22:02:15
4717,1193,610003,2016-08-06 22:02:27
4714,1193,609947,2016-08-06 22:02:29
4716,1193,610004,2016-08-06 22:02:47
6052,1303,610043,2016-08-06 22:03:42
4720,1193,609935,2016-08-06 22:04:55
4719,1193,609936,2016-08-06 22:04:59
4721,1193,610066,2016-08-06 22:05:17
4722,1193,609931,2016-08-06 22:05:38
5450,1250,610010,2016-08-06 22:06:39
6053,1303,610029,2016-08-06 22:06:45
5443,1250,609949,2016-08-06 22:06:55
6054,1303,610030,2016-08-06 22:07:57
6055,1303,610010,2016-08-06 22:10:25
6056,1303,609947,2016-08-06 22:12:15
2808,406,609940,2016-08-07 11:03:24
1792,283,609961,2016-08-07 11:04:43
2814,406,609942,2016-08-07 11:05:37
2812,406,609937,2016-08-07 11:05:58
2816,406,609946,2016-08-07 11:06:40
1793,283,609970,2016-08-07 11:07:57
2821,406,609954,2016-08-07 11:07:58
1795,283,609959,2016-08-07 11:08:11
1796,283,609947,2016-08-07 11:08:50
1794,283,610015,2016-08-07 11:08:56
1797,283,610025,2016-08-07 11:09:59
6852,782,609934,2016-08-07 11:10:50
1108,201,609975,2016-08-07 11:11:42
6856,782,609952,2016-08-07 11:11:59
1111,201,609934,2016-08-07 11:12:50
7801,871,609989,2016-08-07 11:13:09
7802,871,610034,2016-08-07 11:13:11
7800,871,609945,2016-08-07 11:13:22
7799,871,609970,2016-08-07 11:13:30
7803,871,610005,2016-08-07 11:13:57
3042,428,609944,2016-08-07 11:14:05
3041,428,610062,2016-08-07 11:14:18
7804,871,610011,2016-08-07 11:14:23
3046,428,609958,2016-08-07 11:15:08
3049,428,610047,2016-08-07 11:15:23
7805,871,610010,2016-08-07 11:15:56
3052,428,610014,2016-08-07 11:16:03
3051,428,610049,2016-08-07 11:16:11
2655,394,609966,2016-08-07 11:16:12
7806,871,610029,2016-08-07 11:16:35
2658,394,609967,2016-08-07 11:16:40
1116,201,609967,2016-08-07 11:16:47
3053,428,610011,2016-08-07 11:16:59
2663,394,609940,2016-08-07 11:17:02
2666,394,609942,2016-08-07 11:17:02
7807,871,610031,2016-08-07 11:17:38
3055,428,610035,2016-08-07 11:17:40
2683,394,609934,2016-08-07 11:18:02
7810,871,610065,2016-08-07 11:18:06
2678,394,610039,2016-08-07 11:18:09
2696,394,610027,2016-08-07 11:18:09
2673,394,610066,2016-08-07 11:18:33
2688,394,610019,2016-08-07 11:18:42
7809,871,610037,2016-08-07 11:18:43
7808,871,609942,2016-08-07 11:18:46
2691,394,610023,2016-08-07 11:18:55
2701,394,609953,2016-08-07 11:19:35
7811,871,610021,2016-08-07 11:19:51
1117,201,610010,2016-08-07 11:19:54
2704,394,610014,2016-08-07 11:19:58
2711,394,610035,2016-08-07 11:20:39
2706,394,610049,2016-08-07 11:20:46
6865,782,610043,2016-08-07 11:20:52
7814,871,609964,2016-08-07 11:21:01
2717,394,609937,2016-08-07 11:21:03
2715,394,610036,2016-08-07 11:21:10
7812,871,610017,2016-08-07 11:21:36
2719,394,610008,2016-08-07 11:21:46
2721,394,610011,2016-08-07 11:21:57
7813,871,609954,2016-08-07 11:21:59
2726,394,609998,2016-08-07 11:22:01
2722,394,609938,2016-08-07 11:22:14
6874,782,610053,2016-08-07 11:22:19
6869,782,609946,2016-08-07 11:22:27
7815,871,609937,2016-08-07 11:23:14
6877,782,610011,2016-08-07 11:23:27
1534,239,609967,2016-08-07 11:30:41
7489,840,609932,2016-08-07 11:32:16
7487,840,609930,2016-08-07 11:32:41
7488,840,609931,2016-08-07 11:32:54
7486,840,609970,2016-08-07 11:32:56
7490,840,609934,2016-08-07 11:33:26
7491,840,609942,2016-08-07 11:35:33
7492,840,609991,2016-08-07 11:35:43
7493,840,609957,2016-08-07 11:36:02
7494,840,609944,2016-08-07 11:36:02
7496,840,609933,2016-08-07 11:36:16
1539,239,610049,2016-08-07 11:36:24
7495,840,610011,2016-08-07 11:36:51
7497,840,610056,2016-08-07 11:36:56
7499,840,609946,2016-08-07 11:37:23
1542,239,610007,2016-08-07 11:37:24
7498,840,609986,2016-08-07 11:37:49
7500,840,609947,2016-08-07 11:38:08
1543,239,609935,2016-08-07 11:40:55
7440,836,609931,2016-08-07 11:47:36
7439,836,609967,2016-08-07 11:47:54
7441,836,609932,2016-08-07 11:48:39
7442,836,609933,2016-08-07 11:49:56
7443,836,609934,2016-08-07 11:50:33
7444,836,609942,2016-08-07 11:53:53
7445,836,609943,2016-08-07 11:55:39
7446,836,609953,2016-08-07 11:58:59
7448,836,609955,2016-08-07 11:59:22
7447,836,609946,2016-08-07 11:59:46
7449,836,610011,2016-08-07 12:00:29
7450,836,609983,2016-08-07 12:01:39
7451,836,609991,2016-08-07 12:02:37
7162,812,609970,2016-08-07 12:08:12
7164,812,610036,2016-08-07 12:09:01
7163,812,609955,2016-08-07 12:09:19
7165,812,609973,2016-08-07 12:10:23
7166,812,610008,2016-08-07 12:10:37
7167,812,609997,2016-08-07 12:11:21
7168,812,610058,2016-08-07 12:13:40
7169,812,610047,2016-08-07 12:14:39
7175,812,609976,2016-08-07 12:15:37
7170,812,610027,2016-08-07 12:15:48
7171,812,610031,2016-08-07 12:15:58
7515,844,609970,2016-08-07 12:16:41
7176,812,610039,2016-08-07 12:16:50
7178,812,610038,2016-08-07 12:17:11
7516,844,610022,2016-08-07 12:17:14
7181,812,610026,2016-08-07 12:17:41
7182,812,609935,2016-08-07 12:18:34
7517,844,610013,2016-08-07 12:18:36
7518,844,610066,2016-08-07 12:19:02
7520,844,609994,2016-08-07 12:20:14
7519,844,610031,2016-08-07 12:20:23
7521,844,609946,2016-08-07 12:21:18
7522,844,610034,2016-08-07 12:21:46
7523,844,610011,2016-08-07 12:21:46
7526,844,609933,2016-08-07 12:22:04
7524,844,609935,2016-08-07 12:22:39
7525,844,610008,2016-08-07 12:22:41
7527,844,609981,2016-08-07 12:22:45
7529,844,609954,2016-08-07 12:23:11
2287,351,609940,2016-08-07 12:23:54
7528,844,609950,2016-08-07 12:23:58
2288,351,610048,2016-08-07 12:26:11
7530,844,609961,2016-08-07 12:26:40
2289,351,609931,2016-08-07 12:31:42
2290,351,609953,2016-08-07 12:36:14
2291,351,610011,2016-08-07 12:41:15
7032,797,609943,2016-08-07 12:49:28
7033,797,610038,2016-08-07 12:52:21
7034,797,609983,2016-08-07 12:53:08
7035,797,609955,2016-08-07 12:53:08
7037,797,609993,2016-08-07 12:55:12
7036,797,610070,2016-08-07 12:55:28
7038,797,609965,2016-08-07 13:00:28
7039,797,610011,2016-08-07 13:02:08
7644,854,610063,2016-08-07 13:24:55
7645,854,610039,2016-08-07 13:29:10
7647,854,610025,2016-08-07 13:29:16
7848,875,609966,2016-08-07 13:32:37
7649,854,610010,2016-08-07 13:32:42
7853,875,609933,2016-08-07 13:33:06
7919,881,609967,2016-08-07 13:33:14
7852,875,609932,2016-08-07 13:33:32
7854,875,609934,2016-08-07 13:33:35
7851,875,609931,2016-08-07 13:33:46
7849,875,609930,2016-08-07 13:33:51
7858,875,609946,2016-08-07 13:34:03
7922,881,609933,2016-08-07 13:34:28
7857,875,609941,2016-08-07 13:34:44
7855,875,609937,2016-08-07 13:34:48
7925,881,610054,2016-08-07 13:35:09
7545,846,609966,2016-08-07 13:35:22
2694,396,610063,2016-08-07 13:35:23
7864,875,609953,2016-08-07 13:35:27
7860,875,609951,2016-08-07 13:35:29
7546,846,609930,2016-08-07 13:35:30
7923,881,610069,2016-08-07 13:35:31
7859,875,609950,2016-08-07 13:35:45
7861,875,609952,2016-08-07 13:35:48
7547,846,609931,2016-08-07 13:36:20
7869,875,610008,2016-08-07 13:36:22
7928,881,610009,2016-08-07 13:36:28
2700,396,609942,2016-08-07 13:36:41
7866,875,609954,2016-08-07 13:36:42
7926,881,609931,2016-08-07 13:36:45
7929,881,609934,2016-08-07 13:36:46
7548,846,609932,2016-08-07 13:37:16
7550,846,609934,2016-08-07 13:37:29
7549,846,609933,2016-08-07 13:37:34
7551,846,609942,2016-08-07 13:37:46
2703,396,610031,2016-08-07 13:37:47
7650,854,610050,2016-08-07 13:38:01
7552,846,609943,2016-08-07 13:38:07
7554,846,609953,2016-08-07 13:38:10
7555,846,609955,2016-08-07 13:38:38
7553,846,609952,2016-08-07 13:38:45
7557,846,609957,2016-08-07 13:39:14
7651,854,609986,2016-08-07 13:39:33
7556,846,609956,2016-08-07 13:39:52
7558,846,610011,2016-08-07 13:40:53
7931,881,609962,2016-08-07 13:41:18
2708,396,610010,2016-08-07 13:43:11
7934,881,609950,2016-08-07 13:43:48
2727,396,610035,2016-08-07 13:44:35
7936,881,609971,2016-08-07 13:45:53
7938,881,609966,2016-08-07 13:47:43
7324,826,609966,2016-08-07 14:02:28
7325,826,609946,2016-08-07 14:03:32
7326,826,609936,2016-08-07 14:07:56
7327,826,609950,2016-08-07 14:08:45
7328,826,609955,2016-08-07 14:09:27
6561,755,609969,2016-08-07 17:10:55
6562,755,609935,2016-08-07 17:13:13
6565,755,609941,2016-08-07 17:14:16
6566,755,609951,2016-08-07 17:20:32
6382,739,609977,2016-08-07 17:24:10
6383,739,610023,2016-08-07 17:26:28
6384,739,610025,2016-08-07 17:27:54
6385,739,610044,2016-08-07 17:28:50
6386,739,610046,2016-08-07 17:29:51
6387,739,609946,2016-08-07 17:32:20
6390,739,610039,2016-08-07 17:33:36
6388,739,610008,2016-08-07 17:33:46
6389,739,610012,2016-08-07 17:33:54
6391,739,610021,2016-08-07 17:34:16
6394,739,609959,2016-08-07 17:35:18
6393,739,609934,2016-08-07 17:35:46
6392,739,610011,2016-08-07 17:35:57
3638,1053,609963,2016-08-07 17:42:19
3649,1053,610038,2016-08-07 17:42:53
8204,906,609956,2016-08-07 17:43:14
3652,1053,609977,2016-08-07 17:43:50
8203,906,609963,2016-08-07 17:43:57
3653,1053,610040,2016-08-07 17:44:35
8206,906,610027,2016-08-07 17:46:03
8205,906,610028,2016-08-07 17:46:04
3658,1053,610027,2016-08-07 17:46:25
8207,906,610051,2016-08-07 17:47:05
3659,1053,610051,2016-08-07 17:48:03
8208,906,610042,2016-08-07 17:49:32
8209,906,609933,2016-08-07 17:50:15
3660,1053,610010,2016-08-07 17:50:46
8210,906,610008,2016-08-07 17:51:26
8211,906,609946,2016-08-07 17:52:12
5577,1264,609966,2016-08-07 17:52:20
5578,1264,609970,2016-08-07 17:52:32
3664,1053,610061,2016-08-07 17:53:38
5580,1264,609996,2016-08-07 17:54:23
5579,1264,609961,2016-08-07 17:54:25
4819,594,609970,2016-08-07 17:54:42
3673,1053,609945,2016-08-07 17:55:13
4821,594,609972,2016-08-07 17:55:15
3668,1053,610055,2016-08-07 17:55:22
5581,1264,609994,2016-08-07 17:55:45
2425,1008,609966,2016-08-07 17:55:47
3676,1053,609931,2016-08-07 17:57:12
4822,594,609969,2016-08-07 17:57:23
5582,1264,610051,2016-08-07 17:57:34
4824,594,609930,2016-08-07 17:58:16
4833,594,610048,2016-08-07 17:58:25
4834,594,610008,2016-08-07 17:58:28
2430,1008,609942,2016-08-07 17:58:37
4827,594,609968,2016-08-07 17:58:57
5583,1264,609946,2016-08-07 17:59:13
4835,594,609967,2016-08-07 17:59:19
5584,1264,610011,2016-08-07 17:59:30
2439,1008,610011,2016-08-07 17:59:51
4821,1203,609967,2016-08-07 18:00:22
4823,1203,609961,2016-08-07 18:00:22
4822,1203,609968,2016-08-07 18:00:29
5585,1264,609935,2016-08-07 18:00:37
4824,1203,610022,2016-08-07 18:02:21
4825,1203,609956,2016-08-07 18:03:14
5586,1264,610055,2016-08-07 18:04:52
5790,642,610024,2016-08-07 18:04:57
4827,1203,609991,2016-08-07 18:05:06
4826,1203,610047,2016-08-07 18:05:10
3813,1123,609967,2016-08-07 18:05:11
5791,642,610066,2016-08-07 18:05:40
4828,1203,610068,2016-08-07 18:06:01
5792,642,609970,2016-08-07 18:06:06
4829,1203,610053,2016-08-07 18:06:50
4831,1203,610011,2016-08-07 18:07:02
4830,1203,610056,2016-08-07 18:07:07
5793,642,610013,2016-08-07 18:07:17
2443,1008,610065,2016-08-07 18:07:30
3821,1123,609985,2016-08-07 18:08:05
2461,1008,610064,2016-08-07 18:08:10
3815,1123,610063,2016-08-07 18:08:28
3820,1123,609982,2016-08-07 18:08:28
3817,1123,610018,2016-08-07 18:08:31
4832,1203,609937,2016-08-07 18:08:38
5794,642,609957,2016-08-07 18:08:57
3814,1123,609964,2016-08-07 18:08:58
3822,1123,609991,2016-08-07 18:09:53
3823,1123,610047,2016-08-07 18:10:20
3824,1123,609953,2016-08-07 18:11:49
3826,1123,610053,2016-08-07 18:12:01
5795,642,609969,2016-08-07 18:12:08
3825,1123,610011,2016-08-07 18:12:08
4833,1203,610010,2016-08-07 18:12:08
5798,642,609941,2016-08-07 18:12:26
3827,1123,609946,2016-08-07 18:12:39
5800,642,609951,2016-08-07 18:14:12
4834,1203,610049,2016-08-07 18:14:47
5802,642,609954,2016-08-07 18:15:18
4835,1203,610017,2016-08-07 18:17:44
5805,642,609955,2016-08-07 18:19:58
4508,568,609970,2016-08-07 18:21:08
4510,568,609942,2016-08-07 18:22:02
4512,568,609930,2016-08-07 18:23:34
4517,568,609953,2016-08-07 18:25:06
4515,568,609944,2016-08-07 18:25:50
4514,568,609931,2016-08-07 18:25:59
4519,568,609957,2016-08-07 18:26:51
4522,568,610010,2016-08-07 18:27:40
2956,1049,609968,2016-08-07 18:29:13
4804,1201,609960,2016-08-07 18:29:31
2958,1049,609936,2016-08-07 18:29:33
4806,1201,610019,2016-08-07 18:29:40
4803,1201,610063,2016-08-07 18:29:50
4807,1201,610010,2016-08-07 18:30:17
2969,1049,609983,2016-08-07 18:30:24
2962,1049,609958,2016-08-07 18:30:46
2667,1027,609993,2016-08-07 18:35:11
4400,1323,610062,2016-08-07 18:36:08
4399,1323,609941,2016-08-07 18:36:16
2672,1027,609943,2016-08-07 18:36:46
4809,1201,609970,2016-08-07 18:36:46
4398,1323,609966,2016-08-07 18:36:48
4401,1323,610040,2016-08-07 18:37:04
2674,1027,609957,2016-08-07 18:37:29
4402,1323,609976,2016-08-07 18:37:31
2980,1049,609951,2016-08-07 18:37:32
2975,1049,610031,2016-08-07 18:37:44
2989,1049,610011,2016-08-07 18:38:05
4810,1201,609961,2016-08-07 18:38:14
4404,1323,609992,2016-08-07 18:38:14
2678,1027,609968,2016-08-07 18:38:18
2991,1049,610017,2016-08-07 18:38:29
4406,1323,610049,2016-08-07 18:38:52
4407,1323,610051,2016-08-07 18:39:03
2684,1027,609953,2016-08-07 18:39:21
2682,1027,610039,2016-08-07 18:39:44
2692,1027,610038,2016-08-07 18:39:46
2705,1027,610012,2016-08-07 18:39:47
2702,1027,610049,2016-08-07 18:39:50
2679,1027,609936,2016-08-07 18:39:59
2712,1027,609937,2016-08-07 18:40:01
2729,1027,610057,2016-08-07 18:40:21
2732,1027,610060,2016-08-07 18:40:24
4411,1323,609946,2016-08-07 18:40:26
4413,1323,610004,2016-08-07 18:40:40
2994,1049,610027,2016-08-07 18:40:46
4409,1323,610013,2016-08-07 18:40:46
4416,1323,610007,2016-08-07 18:41:17
4414,1323,610005,2016-08-07 18:41:23
2736,1027,610064,2016-08-07 18:41:40
2743,1027,609988,2016-08-07 18:41:47
2768,1027,609948,2016-08-07 18:42:50
2755,1027,609945,2016-08-07 18:42:57
2797,1027,610024,2016-08-07 18:43:05
2778,1027,609998,2016-08-07 18:43:26
4418,1323,610068,2016-08-07 18:43:28
2772,1027,610009,2016-08-07 18:43:43
4811,1201,609940,2016-08-07 18:43:46
5596,1266,609942,2016-08-07 18:44:02
4691,1323,609968,2016-08-07 18:44:05
5595,1266,609944,2016-08-07 18:44:35
5598,1266,610024,2016-08-07 18:45:14
5597,1266,610039,2016-08-07 18:45:19
2997,1049,610035,2016-08-07 18:45:46
5600,1266,609958,2016-08-07 18:46:15
5599,1266,610019,2016-08-07 18:46:17
3001,1049,610039,2016-08-07 18:46:19
5602,1266,609992,2016-08-07 18:47:10
5605,1266,610013,2016-08-07 18:47:11
5601,1266,609994,2016-08-07 18:47:33
5603,1266,610049,2016-08-07 18:47:43
5604,1266,610012,2016-08-07 18:47:51
5606,1266,609951,2016-08-07 18:48:12
5608,1266,609946,2016-08-07 18:50:18
5607,1266,610030,2016-08-07 18:50:49
5609,1266,610011,2016-08-07 18:51:27
2371,1003,609952,2016-08-07 18:59:59
2372,1003,609953,2016-08-07 19:02:31
2373,1003,609991,2016-08-07 19:02:55
3373,454,610063,2016-08-07 19:03:06
3370,454,609969,2016-08-07 19:03:55
3621,474,609966,2016-08-07 19:04:09
3377,454,609934,2016-08-07 19:04:30
3381,454,609935,2016-08-07 19:04:46
3380,454,610035,2016-08-07 19:04:50
3624,474,610065,2016-08-07 19:05:13
2380,1003,609942,2016-08-07 19:05:30
3382,454,609940,2016-08-07 19:05:38
3625,474,610039,2016-08-07 19:05:54
3383,454,609953,2016-08-07 19:06:19
3629,474,609991,2016-08-07 19:07:03
3388,454,609959,2016-08-07 19:08:17
3631,474,609932,2016-08-07 19:08:21
3399,454,610008,2016-08-07 19:08:35
2382,1003,610011,2016-08-07 19:08:37
3384,454,609954,2016-08-07 19:08:48
3386,454,610041,2016-08-07 19:08:55
3401,454,609948,2016-08-07 19:09:46
3638,474,609993,2016-08-07 19:09:50
3640,474,610008,2016-08-07 19:10:11
2387,1003,609989,2016-08-07 19:10:21
3642,474,610055,2016-08-07 19:12:46
2389,1003,609948,2016-08-07 19:12:48
2408,1003,609981,2016-08-07 19:13:12
3402,454,609960,2016-08-07 19:14:19
3644,474,609973,2016-08-07 19:15:59
4962,607,609967,2016-08-07 19:17:36
4967,607,609996,2016-08-07 19:18:01
4965,607,609946,2016-08-07 19:18:12
4963,607,609932,2016-08-07 19:18:18
4122,1319,609992,2016-08-07 19:18:44
4969,607,610047,2016-08-07 19:19:31
3645,474,609946,2016-08-07 19:19:52
4970,607,609953,2016-08-07 19:20:29
4123,1319,609968,2016-08-07 19:20:35
4971,607,609954,2016-08-07 19:21:01
4125,1319,610027,2016-08-07 19:21:06
4124,1319,609974,2016-08-07 19:21:52
4973,607,610063,2016-08-07 19:22:54
4979,607,610019,2016-08-07 19:23:14
